토이 스토리 2,"['애니메이션', '모험']",9.26,923,https://movie-phinf.pstatic.net//20111222_164/1324480061997pYUFr_JPEG/movie_image.jpg?type=m210
우리들,['드라마'],9.26,1779,https://movie-phinf.pstatic.net//20160519_125/1463633078640zLLTy_JPEG/movie_image.jpg?type=m210
늑대와 춤을,"['서부', '드라마', '모험']",9.26,737,https://movie-phinf.pstatic.net//20111222_284/1324531837148xPI9q_JPEG/movie_image.jpg?type=m210
위대한 독재자,['코미디'],9.26,383,https://movie-phinf.pstatic.net//20150330_89/1427701328897Bu28M_JPEG/movie_image.jpg?type=m210
혹성탈출,"['SF', '액션', '드라마', '미스터리']",9.25,646,https://movie-phinf.pstatic.net//20111223_79/1324581512877myiIU_JPEG/movie_image.jpg?type=m210
에이트 빌로우,"['모험', '드라마', '가족']",9.25,4133,https://movie-phinf.pstatic.net//20111221_294/1324453111090xBIEs_JPEG/movie_image.jpg?type=m210
트루맛쇼,['다큐멘터리'],9.25,2126,https://movie-phinf.pstatic.net//20111223_40/1324638783572CfeUU_JPEG/movie_image.jpg?type=m210
본 얼티메이텀,"['액션', '미스터리', '스릴러']",9.25,8676,https://movie-phinf.pstatic.net//20160628_2/1467080136011unJpU_JPEG/movie_image.jpg?type=m210
신데렐라 맨,"['드라마', '멜로/애정/로맨스']",9.25,3471,https://movie-phinf.pstatic.net//20111223_83/1324618952362vuCxq_JPEG/movie_image.jpg?type=m210
명탐정 코난: 베이커가의 망령,['애니메이션'],9.25,1548,https://movie-phinf.pstatic.net//20111222_64/1324527093603Kc0Uk_JPEG/movie_image.jpg?type=m210
하이 스쿨 뮤지컬: 졸업반,"['뮤지컬', '코미디', '드라마', '가족', '멜로/애정/로맨스']",9.25,2183,https://movie-phinf.pstatic.net//20111223_250/1324572904017YpxxU_JPEG/movie_image.jpg?type=m210
드래곤 길들이기 3,"['애니메이션', '모험']",9.25,3957,https://movie-phinf.pstatic.net//20190131_168/1548898773611USlT7_JPEG/movie_image.jpg?type=m210
사랑은 비를 타고,"['뮤지컬', '멜로/애정/로맨스', '코미디']",9.25,392,https://movie-phinf.pstatic.net//20111223_95/1324577323974nbaUv_JPEG/movie_image.jpg?type=m210
보디가드,['액션'],9.25,378,https://movie-phinf.pstatic.net//20111222_28/13245398841535psgo_JPEG/movie_image.jpg?type=m210
인어 공주,"['애니메이션', '가족', '모험', '뮤지컬', '코미디', '판타지', '멜로/애정/로맨스']",9.24,455,https://movie-phinf.pstatic.net//20170418_98/1492495549376jQsy2_JPEG/movie_image.jpg?type=m210
시스터 액트,"['코미디', '범죄', '뮤지컬', '액션']",9.24,824,https://movie-phinf.pstatic.net//20111222_25/1324491158070GlUGb_JPEG/movie_image.jpg?type=m210
메리 포핀스,"['가족', '코미디', '뮤지컬', '판타지']",9.24,317,https://movie-phinf.pstatic.net//20111222_46/1324482040732kfaGN_JPEG/movie_image.jpg?type=m210
패밀리 맨,"['코미디', '드라마', '멜로/애정/로맨스', '판타지']",9.24,1937,https://movie-phinf.pstatic.net//20111222_128/1324551257240i2tXP_JPEG/movie_image.jpg?type=m210
트와이스랜드,['다큐멘터리'],9.24,352,https://movie-phinf.pstatic.net//20181126_28/1543198228641MuW4K_JPEG/movie_image.jpg?type=m210
가위손,"['판타지', '멜로/애정/로맨스']",9.24,3764,https://movie-phinf.pstatic.net//20140516_73/1400226339590GKGTd_JPEG/movie_image.jpg?type=m210
마이너리티 리포트,"['SF', '드라마', '미스터리', '범죄', '액션']",9.24,2514,https://movie-phinf.pstatic.net//20111222_144/1324533525558LSVPi_JPEG/movie_image.jpg?type=m210
친정엄마,['드라마'],9.24,2550,https://movie-phinf.pstatic.net//20111223_55/1324607938361EdETl_JPEG/movie_image.jpg?type=m210
인크레더블,"['애니메이션', '가족', '모험', '액션', '코미디']",9.24,3577,https://movie-phinf.pstatic.net//20111221_118/1324470152897UVkHB_JPEG/movie_image.jpg?type=m210
미녀와 야수,"['애니메이션', '가족', '드라마', '판타지', '멜로/애정/로맨스', '뮤지컬']",9.24,643,https://movie-phinf.pstatic.net//20170418_8/1492495678811alblS_JPEG/movie_image.jpg?type=m210
프린스 앤 프린세스,"['애니메이션', '코미디', '가족']",9.24,322,https://movie-phinf.pstatic.net//20111221_172/1324479317370KDLWx_JPEG/movie_image.jpg?type=m210
가타카,"['SF', '드라마', '스릴러']",9.24,3746,https://movie-phinf.pstatic.net//20111222_69/1324541836762R8tql_JPEG/movie_image.jpg?type=m210
집으로 가는 길,"['드라마', '멜로/애정/로맨스']",9.24,374,https://movie-phinf.pstatic.net//20111221_73/1324465452839k4iaY_JPEG/movie_image.jpg?type=m210
로보캅,"['SF', '액션', '범죄']",9.24,598,https://movie-phinf.pstatic.net//20111222_219/13244984250214YhOo_JPEG/movie_image.jpg?type=m210
"광해, 왕이 된 남자",['드라마'],9.24,28026,https://movie-phinf.pstatic.net//20121018_114/13505269047497LGt6_JPEG/movie_image.jpg?type=m210
뷰티풀 마인드,['드라마'],9.24,3498,https://movie-phinf.pstatic.net//20111221_114/1324470706744EdNKe_JPEG/movie_image.jpg?type=m210
빽 투 더 퓨쳐 2,"['SF', '코미디']",9.24,1018,https://movie-phinf.pstatic.net//20150924_127/14430563852692a3lU_JPEG/movie_image.jpg?type=m210
땐뽀걸즈,['다큐멘터리'],9.24,519,https://movie-phinf.pstatic.net//20170830_7/1504069030981tJm5V_JPEG/movie_image.jpg?type=m210
